seed,fold,model_name,threshold,runtime,val_roc_auc,val_pr_auc,val_accuracy,val_precision,val_recall,val_specificity,val_f1,val_balanced_acc,val_mcc,val_brier,val_threshold,val_tp,val_fp,val_fn,val_tn,test_roc_auc,test_pr_auc,test_accuracy,test_precision,test_recall,test_specificity,test_f1,test_balanced_acc,test_mcc,test_brier,test_threshold,test_tp,test_fp,test_fn,test_tn
2024,2,LightGBM,0.36,0.20632386207580566,0.7795625448671931,0.5648152141791207,0.7703003337041157,0.48493975903614456,0.6067839195979899,0.8167857142857143,0.5390625,0.7117848169418521,0.39295609007483195,0.1547024507548435,0.36,483,513,313,2287,0.8028456112216935,0.5813721826425388,0.7790755881862172,0.5005747126436781,0.6568627450980392,0.8137990143561175,0.5681669928245271,0.7353308797270783,0.4304049535068205,0.15181867285362724,0.36,871,869,455,3798
2024,2,MLP,0.57,6.357473373413086,0.7838114680545585,0.5659577906901174,0.7953281423804227,0.5369458128078818,0.5477386934673367,0.8657142857142858,0.5422885572139303,0.7067264895908112,0.4105339190085857,0.1800675406444212,0.57,436,376,360,2424,0.799200428799365,0.5849342131117756,0.8032704822292674,0.5517970401691332,0.5904977375565611,0.8637240197128776,0.5704918032786885,0.7271108786347193,0.44352623896774074,0.17669649195481021,0.57,783,636,543,4031
2024,2,TabNet,0.54,28.80762791633606,0.7718346195262025,0.5417526066304488,0.7819799777530589,0.5066815144766147,0.571608040201005,0.8417857142857142,0.5371900826446281,0.7066968772433596,0.3964973778952812,0.18957599252844,0.54,455,443,341,2357,0.79143385362584,0.5587262393045569,0.7879192391122977,0.517639512508018,0.6085972850678733,0.8388686522391258,0.5594454072790295,0.7237329686534995,0.4233794177976261,0.1856529517385584,0.54,807,752,519,3915
2024,3,LogisticRegression,0.6,1.6587841510772705,0.7689617731514716,0.5238747912930948,0.7986651835372637,0.547244094488189,0.5238693467336684,0.8767857142857143,0.5353016688061617,0.7003275305096913,0.40703220627182696,0.1855563185177905,0.6,417,345,379,2455,0.7666690582217625,0.5328037595176619,0.7942599699649591,0.5365278868813825,0.5150829562594268,0.8735804585386758,0.5255867641400539,0.6943317073990514,0.3944383409075088,0.18524828866666032,0.6,683,590,643,4077
2024,3,CatBoost,0.53,10.129483461380005,0.7878836145010769,0.559428894876321,0.7758620689655172,0.4949392712550607,0.614321608040201,0.8217857142857142,0.5482062780269058,0.7180536611629575,0.4055988008501952,0.17849141015412845,0.53,489,499,307,2301,0.7730394015165691,0.5444923300106994,0.7665609878191223,0.47778454047474134,0.5920060331825038,0.8161559888579387,0.5287975749410576,0.7040810110202212,0.379804271759795,0.18024683004159797,0.53,785,858,541,3809
2024,3,LightGBM,0.37,0.2833521366119385,0.7866470746590093,0.5499178594787447,0.7769744160177976,0.4969450101832994,0.6130653266331658,0.8235714285714286,0.5489313835770528,0.7183183776022972,0.4068621642813094,0.15396612580858615,0.37,488,494,308,2306,0.7658834000544886,0.5382026250749777,0.7627231770398799,0.47062423500611994,0.5799396681749623,0.8146560959931434,0.5195945945945946,0.6972978820840529,0.3678100746889763,0.15568301667241927,0.37,769,865,557,3802
2024,3,MLP,0.58,12.667476654052734,0.7824955132806891,0.5435561711693182,0.792825361512792,0.5308343409915357,0.5515075376884422,0.8614285714285714,0.540973505853358,0.7064680545585068,0.40738419711102636,0.18130506781046166,0.58,439,388,357,2412,0.7735238530150238,0.5408322224305612,0.7894209911563491,0.5234604105571847,0.5384615384615384,0.8607242339832869,0.5308550185873606,0.6995928862224127,0.3951981846097623,0.18157281249896706,0.58,714,650,612,4017
2024,3,TabNet,0.53,46.51699614524841,0.7771327620244078,0.5336043579448513,0.7814238042269188,0.5053763440860215,0.5904522613065326,0.8357142857142857,0.544611819235226,0.7130832735104091,0.4040576730613631,0.1780420854615506,0.53,470,460,326,2340,0.7611424652602384,0.5274806818417491,0.7710662439512765,0.4852374839537869,0.5701357466063348,0.8281551317763017,0.5242718446601942,0.6991454391913183,0.3769298087066757,0.1807390125392639,0.53,756,802,570,3865
2024,4,LogisticRegression,0.53,1.3397047519683838,0.7620401112706389,0.5151350435062717,0.7733592880978866,0.48975188781014023,0.5703517587939698,0.8310714285714286,0.5269878119558908,0.7007115936826992,0.3809990129512335,0.18629438138278245,0.53,454,473,342,2327,0.7721685038011182,0.5308158323586805,0.7724011346570999,0.48788265306122447,0.5769230769230769,0.8279408613670453,0.5286800276434002,0.7024319691450611,0.382357920654708,0.18439249072926472,0.53,765,803,561,3864
2024,4,CatBoost,0.54,8.614862203598022,0.7796480168700646,0.5438388433922549,0.7800333704115684,0.5027322404371585,0.5778894472361809,0.8375,0.537697253068381,0.7076947236180904,0.3959424397435267,0.17805867011724202,0.54,460,455,336,2345,0.7840827303544253,0.5567132704654786,0.7814116469214083,0.5052287581699346,0.5829562594268477,0.8377973001928434,0.5413165266106442,0.7103767798098455,0.4005523670137421,0.1777808724039972,0.54,773,757,553,3910
2024,4,LightGBM,0.38,0.20636200904846191,0.7712351938262743,0.5357166829584077,0.7817018909899889,0.506145251396648,0.5690954773869347,0.8421428571428572,0.5357776463630988,0.7056191672648959,0.39487108350706185,0.15515495010945463,0.38,453,442,343,2358,0.7769542802534144,0.539971445436866,0.779743033539129,0.5019973368841545,0.5686274509803921,0.8397257338761517,0.5332390381895332,0.7041765924282719,0.39112908835597443,0.15486987525360765,0.38,754,748,572,3919
2024,4,MLP,0.58,11.203394174575806,0.7737912778176597,0.5340090204953176,0.7914349276974416,0.5285359801488834,0.535175879396985,0.8642857142857143,0.5318352059925093,0.6997307968413496,0.3976865996252145,0.1798813304942531,0.58,426,380,370,2420,0.77728829000902,0.5471653988543405,0.7932588019355915,0.5326331582895724,0.5354449472096531,0.8665095350332119,0.5340353516359534,0.7009772411214326,0.40119868910821066,0.1793419479002745,0.58,710,623,616,4044
2024,4,TabNet,0.48,33.3614559173584,0.7711409727207467,0.5154408921777388,0.7683537263626251,0.48074921956295524,0.5804020100502513,0.8217857142857142,0.5258964143426295,0.7010938621679828,0.3773221989628843,0.17865725386154932,0.48,462,499,334,2301,0.7676159847664406,0.5335313813752308,0.7680627398631737,0.48055893074119077,0.5965309200603318,0.8167988000857082,0.5323014804845222,0.70666486007302,0.38439485040043303,0.17834788653609468,0.48,791,855,535,3812
7,0,LogisticRegression,0.56,1.8090579509735107,0.791907753050969,0.567947402187367,0.7942157953281423,0.531390134529148,0.5954773869346733,0.8507142857142858,0.5616113744075829,0.7230958363244795,0.42891500473371186,0.17907309325056936,0.56,474,418,322,2382,0.7712216580522206,0.5395604695751455,0.7850825963624228,0.5134180790960452,0.548265460030166,0.8523676880222841,0.5302698760029175,0.700316574026225,0.3914852999536179,0.18274015680179193,0.56,727,689,599,3978
7,0,CatBoost,0.59,10.040649890899658,0.8050105437903805,0.6008781592207745,0.8050611790878754,0.5566150178784267,0.5866834170854272,0.8671428571428571,0.5712538226299694,0.7269131371141422,0.4454775492691318,0.1729796137440964,0.59,467,372,329,2428,0.7879132582966764,0.5649673994497814,0.796929751376606,0.5401030169242089,0.5535444947209653,0.866080994214699,0.5467411545623836,0.7098127444678322,0.4159726526376079,0.17676476951733247,0.59,734,625,592,4042
7,0,LightGBM,0.42,0.2084822654724121,0.7987228553481694,0.5943508740088588,0.8170189098998888,0.5977337110481586,0.5301507537688442,0.8985714285714286,0.5619174434087882,0.7143610911701364,0.4480848210704139,0.15143581895376987,0.42,422,284,374,2516,0.7817138788729053,0.5659537154495068,0.8051059569497747,0.5678694158075601,0.4984917043740573,0.8922219841439897,0.5309236947791165,0.6953568442590234,0.4099625600559265,0.15325263648153958,0.42,661,503,665,4164
7,0,MLP,0.61,11.57715129852295,0.8004536073223261,0.5963228294392433,0.8131256952169077,0.5796915167095116,0.5665829145728644,0.8832142857142857,0.5730622617534943,0.7248986001435751,0.45351536406272425,0.17634839488900905,0.61,451,327,345,2473,0.7811536409325643,0.5608692680449833,0.7994326714500251,0.5492063492063493,0.521870286576169,0.8782944075423184,0.5351894818252126,0.7000823470592437,0.40763916805893724,0.18139833737298136,0.61,692,568,634,4099
7,0,TabNet,0.68,22.450278282165527,0.7874789124192391,0.5421536595228003,0.8058954393770856,0.5673076923076923,0.5188442211055276,0.8875,0.541994750656168,0.7031721105527637,0.4198308750269914,0.19379913983959754,0.68,413,315,383,2485,0.7673794955176116,0.5146642565862627,0.7977640580677458,0.5497382198952879,0.4751131221719457,0.8894364688236555,0.5097087378640777,0.6822747954978006,0.3847852883401318,0.1957176803711607,0.68,630,516,696,4151
7,1,LogisticRegression,0.61,1.497298240661621,0.7726061109117014,0.543180172935433,0.8025583982202447,0.5582655826558266,0.5175879396984925,0.8835714285714286,0.5371577574967406,0.7005796841349605,0.4123758228416569,0.18423667021061876,0.61,412,326,384,2474,0.7716876073169951,0.5391456250258033,0.8002669781411647,0.5529122231337161,0.5082956259426847,0.8832226269552175,0.5296660117878192,0.6957591264489511,0.40373798980643416,0.18501683763670088,0.61,674,545,652,4122
7,1,CatBoost,0.55,9.748989582061768,0.785600547379756,0.5641544170155401,0.7847608453837598,0.5119565217391304,0.5917085427135679,0.8396428571428571,0.548951048951049,0.7156756999282126,0.4104212068640673,0.17928657649332946,0.55,471,449,325,2351,0.7938111078685072,0.5724901390893722,0.7847488736859669,0.5115830115830116,0.5995475113122172,0.8373687593743304,0.5520833333333334,0.7184581353432737,0.4138288849241845,0.17736733913057368,0.55,795,759,531,3908
7,1,LightGBM,0.38,0.20474886894226074,0.7825500269203158,0.5629405480472895,0.789210233592881,0.5217889908256881,0.571608040201005,0.8510714285714286,0.5455635491606715,0.7113397343862168,0.4094349466274291,0.1535495479465529,0.38,455,417,341,2383,0.7853307019763618,0.5548488616677963,0.7860837643917904,0.5150478796169631,0.5678733031674208,0.8480822798371545,0.5401721664275466,0.7079777915022876,0.40203781396972565,0.15324394690666657,0.38,753,709,573,3958
7,1,MLP,0.56,5.99907374382019,0.7832777727925341,0.5626582652623459,0.7903225806451613,0.5244755244755245,0.5653266331658291,0.8542857142857143,0.5441354292623942,0.7098061737257717,0.40871769732783003,0.18032913765440678,0.56,450,408,346,2392,0.7847298237585487,0.5562448393567239,0.7877523777740697,0.5184174624829468,0.5731523378582202,0.8487250910649239,0.5444126074498568,0.710938714461572,0.40738470594985104,0.18063105983321093,0.56,760,706,566,3961
7,1,TabNet,0.56,40.97178339958191,0.7760236450107681,0.5369086613337964,0.7886540600667408,0.5215827338129496,0.5464824120603015,0.8575,0.5337423312883436,0.7019912060301507,0.3973773827146021,0.1792335556759693,0.56,435,399,361,2401,0.7812695828772411,0.5376398258757545,0.7897547138328049,0.5234042553191489,0.5565610859728507,0.8560102849796443,0.5394736842105263,0.7062856854762475,0.4037432417537848,0.17823450028008794,0.56,738,672,588,3995
7,2,LogisticRegression,0.52,2.0531461238861084,0.7733641421392677,0.5320656477551684,0.7764182424916574,0.49580712788259956,0.5942211055276382,0.8282142857142857,0.5405714285714286,0.7112176956209619,0.3972420837952958,0.1836794982355422,0.52,473,481,323,2319,0.7752208067878797,0.5379455502254658,0.7777406974803938,0.4981132075471698,0.5972850678733032,0.8290122134133276,0.5432098765432098,0.7131486406433154,0.4008024065618779,0.18311683594765474,0.52,792,798,534,3869
7,2,CatBoost,0.54,7.791360855102539,0.7877366744436467,0.5633968987352753,0.7889321468298109,0.5198711063372717,0.6080402010050251,0.8403571428571428,0.5605095541401274,0.724198671931084,0.4249864991252071,0.17743030285279407,0.54,484,447,312,2353,0.7861924697686429,0.5560056575908169,0.7792424495244452,0.5009487666034156,0.5972850678733032,0.830940647096636,0.544891640866873,0.7141128574849696,0.40334782440407124,0.1785067882092159,0.54,792,789,534,3878
7,2,LightGBM,0.38,0.21257567405700684,0.7821466708542713,0.5600069324266105,0.7919911012235817,0.5273348519362187,0.5816582914572864,0.8517857142857143,0.5531660692951016,0.7167220028715003,0.41888669549455565,0.153435926627127,0.38,463,415,333,2385,0.7803034269368607,0.5491314000780397,0.7810779242449525,0.5046235138705416,0.5761689291101055,0.8392971930576387,0.5380281690140845,0.7077330610838721,0.3968924249706978,0.15378104996212805,0.38,764,750,562,3917
7,2,MLP,0.56,12.877852201461792,0.7818130832735104,0.550168015955255,0.7883759733036707,0.5202312138728323,0.5653266331658291,0.8517857142857143,0.5418422636965683,0.7085561737257717,0.40515359035616266,0.18351179042783938,0.56,450,415,346,2385,0.7807970083584852,0.5487774064584944,0.7857500417153346,0.514266304347826,0.5708898944193062,0.8467966573816156,0.5411007862759114,0.7088432759004608,0.4027819466525645,0.18351671999398436,0.56,757,715,569,3952
7,2,TabNet,0.55,18.917031049728394,0.7746383704235463,0.5336086195621172,0.792825361512792,0.5306122448979592,0.5552763819095478,0.8603571428571428,0.5426642111724984,0.7078167623833453,0.4090092939486008,0.17985922209250665,0.55,442,391,354,2409,0.7666099965063905,0.5265287026532994,0.7855831803771066,0.5146324054246967,0.5437405731523378,0.8542961217055924,0.5287862119545288,0.6990183474289651,0.3903855792068154,0.18150964356057936,0.55,721,680,605,3987
7,3,LogisticRegression,0.57,1.4058465957641602,0.7669562096195263,0.5320214125634073,0.7917130144605117,0.5282112845138055,0.5527638190954773,0.8596428571428572,0.5402087170042971,0.7062033381191672,0.40583387387390196,0.1852467098528287,0.57,440,393,356,2407,0.7883107735355683,0.5516341365504831,0.7995995327882529,0.5453226976069616,0.5671191553544495,0.865652453396186,0.5560073937153419,0.7163858043753177,0.42680401494025916,0.1806507159372603,0.57,752,627,574,4040
7,3,CatBoost,0.58,12.409179449081421,0.7928405419956928,0.569312571254136,0.8008898776418243,0.5477326968973747,0.5766331658291457,0.8646428571428572,0.5618115055079559,0.7206380114860014,0.4333379652091715,0.17609470952824896,0.58,459,379,337,2421,0.8009913480646664,0.5832386410120728,0.8041047889204072,0.5546762589928057,0.581447963800905,0.8673666166702378,0.5677466863033873,0.7244072902355714,0.4413973608401059,0.172377513005602,0.58,771,619,555,4048
7,3,LightGBM,0.39,0.21502089500427246,0.7856925251256281,0.5570466603159201,0.7994994438264739,0.546583850931677,0.5527638190954773,0.8696428571428572,0.5496564647095565,0.7112033381191672,0.42071545372463703,0.15353145840174406,0.39,440,365,356,2435,0.7935902930010494,0.5743580823326868,0.8014350075087602,0.5494186046511628,0.5701357466063348,0.8671523462609814,0.5595854922279793,0.7186440464336581,0.43158780046373185,0.1517605979372623,0.39,756,620,570,4047
7,3,MLP,0.56,8.34122109413147,0.7812253230437903,0.5455091651366452,0.7878197997775306,0.5188571428571429,0.5703517587939698,0.8496428571428571,0.5433871932974267,0.7099973079684134,0.40636002202767135,0.1815430634864358,0.56,454,421,342,2379,0.7968573511717489,0.5738198377059183,0.7954279993325546,0.5345781466113416,0.5829562594268477,0.8557960145703878,0.5577200577200577,0.7193761369986178,0.4256605670678733,0.17667965954783252,0.56,773,673,553,3994
7,3,TabNet,0.56,30.865565538406372,0.7744245782483848,0.5333653082413238,0.7917130144605117,0.5286935286935287,0.5439698492462312,0.8621428571428571,0.5362229102167183,0.7030563531945442,0.40202423724063135,0.18348877756315,0.56,433,386,363,2414,0.7895454946495417,0.5615229849241768,0.796929751376606,0.5389007851534618,0.5693815987933635,0.8615813156203128,0.5537220388705537,0.7154814572068382,0.4226788864782683,0.17824021433828452,0.56,755,646,571,4021
7,4,LogisticRegression,0.54,1.7929315567016602,0.7692693377602298,0.5270516969699904,0.7800333704115684,0.5026910656620022,0.5866834170854272,0.835,0.5414492753623188,0.7108417085427136,0.3999472428457398,0.18604423398953726,0.54,467,462,329,2338,0.7643070743815648,0.5288052489326777,0.7682296012014016,0.48054354539839406,0.5867269984917044,0.8197985858152989,0.5283531409168082,0.7032627921535016,0.3800281184570974,0.18762548809375765,0.54,778,841,548,3826
7,4,CatBoost,0.6,14.577195167541504,0.7816167893036611,0.5476072066252604,0.7969966629588432,0.5408415841584159,0.5489949748743719,0.8675,0.5448877805486284,0.708247487437186,0.41427931581257166,0.17841543520977046,0.6,437,371,359,2429,0.7780535068438873,0.5515027392976389,0.7930919405973635,0.531524926686217,0.5467571644042232,0.8630812084851082,0.5390334572490706,0.7049191864446657,0.40574437299533117,0.17954393941368757,0.6,725,639,601,4028
7,4,LightGBM,0.38,0.20932269096374512,0.7686355886575736,0.5237229045075027,0.7931034482758621,0.5330788804071247,0.5263819095477387,0.8689285714285714,0.5297092288242731,0.6976552404881551,0.39710874003659546,0.15536222205157477,0.38,419,367,377,2433,0.7678451215992652,0.5391404105047802,0.7940931086267312,0.5348484848484848,0.5324283559577677,0.8684379687165202,0.5336356764928194,0.700433162337144,0.4015183339625531,0.1549976526254389,0.38,706,614,620,4053
7,4,MLP,0.58,8.770020723342896,0.7751146356783918,0.5295959306633786,0.7933815350389322,0.531585220500596,0.5603015075376885,0.8596428571428572,0.545565749235474,0.7099721823402728,0.4122189415440695,0.18330296372757215,0.58,446,393,350,2407,0.7715172898122016,0.5389077274141642,0.7824128149507759,0.507554945054945,0.557315233785822,0.8463681165631026,0.5312724658519051,0.7018416751744623,0.39072070235508927,0.18420967191899523,0.58,739,717,587,3950
7,4,TabNet,0.59,28.185333013534546,0.7652102027997129,0.5166988011172636,0.7936596218020022,0.5342639593908629,0.5288944723618091,0.8689285714285714,0.5315656565656566,0.6989115218951902,0.3992673754304281,0.18400199576411128,0.59,421,367,375,2433,0.7632985814523268,0.5251596928979165,0.7940931086267312,0.5358255451713395,0.5188536953242836,0.872294836083137,0.5272030651340996,0.6955742657037103,0.39571773024333656,0.18332480545987845,0.59,688,596,638,4071
